OBJECTID,Report Number,Report Date,Offense Start Date,Offense End Date,Day of the week,Day Number,Zone,Beat,Location,Location Type,NIBRS Code,NIBRS Code Name,Crime Against,Was a firearm involved?,Press Release,Social Media,Watch,Longitude,Latitude,Neighborhood,NPU,Council District,UCR Grouping,Victim Count,GlobalID,x,y
73146,223010185,10/28/2022 9:53:45 AM,10/28/2022 6:07:00 AM,10/28/2022 6:30:00 AM,Friday,6,1,101,354 MCDANIEL ST SW,Service/ Gas Station,13A,Aggravated Assault,PERSON,N,,,Morning Watch,-84.405136,33.745343,Castleberry Hill,M,4,Part I,1,b661ac94-a822-4b3f-8c14-c5b9636f51f6,-84.405136,33.745343
73147,223010193,10/28/2022 8:43:10 AM,10/28/2022 4:30:00 AM,10/28/2022 5:45:00 AM,Friday,6,3,301,962 MURPHY AVE SW,Bar/ Nightclub,100,Kidnapping/Abduction,PERSON,N,,,Morning Watch,-84.415624,33.728471,Adair Park,V,12,Part II,1,f72ba884-b3a5-4995-95c9-d608bf4f5f57,-84.415624,33.7284710000001
73149,223010352,10/28/2022 10:18:34 AM,10/28/2022 7:55:00 AM,10/28/2022 8:05:00 AM,Friday,6,6,606,1096 MEMORIAL DR SE,Auto Dealership New/Used,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.351643,33.747544,Reynoldstown,N,5,Part II,,f9122311-38ff-49fa-935d-dcb07104120b,-84.351643,33.7475440000001
73150,223010778,10/28/2022 2:58:45 PM,10/23/2022 4:30:00 AM,10/23/2022 6:00:00 AM,Sunday,1,5,512,141 PRYOR ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.391975,33.7513,Downtown,M,4,Part I,1,2f2d4d9f-93f4-44df-bfb4-312d83b78433,-84.3919749999999,33.7513000000001
73151,223010847,10/28/2022 3:46:41 PM,10/25/2022 7:02:00 PM,10/25/2022 8:00:00 PM,Tuesday,3,5,510,68 ARMSTRONG ST SE,Highway/ Road/ Alley/ Street/ Sidewalk,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.381528,33.752677,Downtown,M,5,Part II,1,8c721a3d-4ef2-4adf-9fce-d5c7560a8bc9,-84.3815279999999,33.7526770000001
73152,223010869,10/28/2022 5:15:14 PM,10/28/2022 12:15:00 PM,10/28/2022 12:44:00 PM,Friday,6,2,205,554 MANOR RIDGE DR NW,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.406107,33.823569,Peachtree Battle Alliance,C,8,Part I,1,6dbd4ffb-1150-4805-b842-a5db4757f523,-84.406107,33.8235690000001
73153,223010884,10/28/2022 4:31:59 PM,10/23/2022 11:00:00 PM,10/25/2022 2:00:00 PM,Sunday,1,6,609,1281 CAROLINE ST NE,Parking/ Drop Lot/ Garage,23G,Theft of Motor Vehicle Parts or Accessories,PROPERTY,N,,,Evening Watch,-84.344947,33.758496,Edgewood,O,5,Part I,1,6c693db9-fb10-4f20-bac4-596138adf2c8,-84.344947,33.758496
73154,223011172,10/28/2022 6:52:38 PM,10/28/2022 6:25:00 PM,10/28/2022 6:40:00 PM,Friday,6,3,304,1003 WASHINGTON ST SW,Residence/ Home / Apartment / Condo,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.391099,33.727406,Peoplestown,V,1,Part II,,0a54802e-f9a3-41e5-a1fa-7d0fc9accb15,-84.3910989999999,33.727406
73155,223011193,10/28/2022 8:39:51 PM,10/28/2022 6:40:00 PM,10/28/2022 8:01:00 PM,Friday,6,2,201,3286 NORTHSIDE PKWY NW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,N,,,Evening Watch,-84.426364,33.844237,,C,8,Part I,1,e94776fd-a1d2-4407-8df5-16bb618c131e,-84.426364,33.8442370000001
73156,223011207,10/28/2022 9:22:57 PM,10/28/2022 6:00:00 PM,10/28/2022 7:00:00 PM,Friday,6,1,103,1910 MCARTHUR BLVD NW,Commercial/ Office Building,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.450479,33.812615,Bolton,D,9,Part I,3,6ebe15a1-4238-424e-9a6b-4639c2356940,-84.450479,33.8126150000001
73157,223011208,10/28/2022 8:23:55 PM,10/28/2022 2:00:00 AM,10/28/2022 8:24:00 PM,Thursday,5,6,608,1355 EUCLID AVE NE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.34258,33.769375,Candler Park,N,2,Part I,1,3979aae3-bae6-470c-b3f0-c13626549455,-84.3425799999999,33.769375
73158,223011305,10/28/2022 8:50:30 PM,10/28/2022 8:00:00 PM,10/28/2022 9:30:00 PM,Friday,6,3,308,2520 JONESBORO RD SE,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.363925,33.685539,Leila Valley,Z,1,Part I,2,797c9933-9bbb-4ab6-8ace-5b2cd43d092d,-84.3639249999999,33.6855390000001
73159,223011361,10/28/2022 9:22:52 PM,10/28/2022 4:01:00 AM,10/28/2022 7:00:00 PM,Friday,6,2,212,2115 PIEDMONT RD NE,Parking/ Drop Lot/ Garage,23G,Theft of Motor Vehicle Parts or Accessories,PROPERTY,N,,,Morning Watch,-84.36584,33.812436,Morningside/Lenox Park,F,6,Part I,1,4258b7ca-1fd2-41a8-9be3-51d1baa68f4e,-84.3658399999999,33.812436
73160,223011534,10/28/2022 10:28:35 PM,10/28/2022 9:57:00 PM,10/28/2022 10:28:00 PM,Friday,6,6,606,472 HEMLOCK CIR SE,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.351076,33.741121,Ormewood Park,W,5,Part II,1,d8bc90dd-f39c-49ba-98fa-e44ca4b6a76c,-84.351076,33.7411210000001
73161,223011540,10/28/2022 10:25:50 PM,10/28/2022 10:00:00 PM,10/28/2022 10:00:00 PM,Friday,6,5,506,671 JETT ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,35B,Drug Equipment Violations,SOCIETY,N,,,Evening Watch,-84.409365,33.767474,English Avenue,L,3,Part II,,2d15fed2-1c87-45e5-9b04-52648b30f22d,-84.409365,33.767474
73162,223011561,10/28/2022 10:38:17 PM,10/28/2022 10:08:00 PM,10/28/2022 10:43:00 PM,Friday,6,1,105,MARTIN L KING JR DR NW / BURBANK DR SW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.428159,33.753479,Mozley Park,K,4,Part II,,cfb719a8-b0be-4874-a251-4aaa91631b50,-84.4281589999999,33.753479
73163,223011561,10/28/2022 10:38:17 PM,10/28/2022 10:08:00 PM,10/29/2022 2:30:00 AM,Friday,6,1,105,MARTIN L KING JR DR NW / BURBANK DR SW,Highway/ Road/ Alley/ Street/ Sidewalk,520,Weapon Law Violations,SOCIETY,N,,,Evening Watch,-84.428159,33.753479,Mozley Park,K,4,Part II,,6d2d9e0b-915c-4388-bfbc-3f538f7f9d93,-84.4281589999999,33.753479
73164,223011600,10/28/2022 11:18:17 PM,10/28/2022 11:24:00 PM,10/28/2022 11:24:00 PM,Friday,6,4,401,1036 WHITE ST SW,Restaurant,220,Burglary/Breaking & Entering,PROPERTY,N,,,Evening Watch,-84.421452,33.731485,West End,T,4,Part I,1,3263aeea-dba1-4449-acb6-88a85ecd3ed2,-84.421452,33.7314850000001
73165,223011681,10/29/2022 1:14:26 AM,8/18/2022 7:51:00 PM,10/5/2022 8:29:00 PM,Thursday,5,2,210,3535 PEACHTREE RD NE,Convenience Store,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.36116,33.85252,North Buckhead,B,7,Part II,,9bed0cc1-cbc3-4d1e-8310-64880f3925f2,-84.36116,33.85252
73166,223011843,10/29/2022 2:08:36 AM,10/29/2022 2:14:00 AM,10/29/2022 2:15:00 AM,Friday,6,4,406,3256 W MANOR LN SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.493873,33.737238,West Manor,I,10,Part II,1,7448b8b0-2202-4d8f-8484-fcc1fe070fe9,-84.493873,33.737238
73167,223011849,10/29/2022 1:10:06 AM,10/29/2022 12:22:00 AM,10/29/2022 1:10:00 AM,Friday,6,6,604,110 HOWELL ST NE,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Evening Watch,-84.370034,33.757148,Old Fourth Ward,M,2,Part I,1,4e683728-b6d6-422e-ab53-b86b71c4ae26,-84.370034,33.757148
73168,223011889,10/29/2022 2:20:59 AM,10/29/2022 12:44:00 AM,10/29/2022 12:44:00 AM,Friday,6,5,506,824 DONALD LEE HOLLOWELL PKWY NW,Parking/ Drop Lot/ Garage,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.414231,33.77282,English Avenue,L,3,Part II,,e72a6f72-9fb3-442e-acfb-a7cb1243730a,-84.414231,33.77282
73169,223012067,10/29/2022 7:26:23 AM,10/29/2022 2:34:00 AM,10/29/2022 2:50:00 AM,Friday,6,3,308,995 STONEWALL DR SE,Residence/ Home / Apartment / Condo,520,Weapon Law Violations,SOCIETY,Y,,,Evening Watch,-84.356581,33.689875,Leila Valley,Z,1,Part II,,fc0ac6e2-d5c8-4860-82c6-3aa74bc8704b,-84.3565809999999,33.689875
73170,223018079,10/28/2022 10:23:30 PM,10/25/2022 3:30:00 AM,10/25/2022 3:34:00 AM,Monday,2,7,704,4305 CROSSWIND RD,Air/ Bus/ Train Terminal,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.455968,33.63407,,,,Part II,1,91caafb6-96d1-46cc-86cd-e4f5d95c619a,-84.455968,33.6340700000001
73171,223020084,10/29/2022 5:48:59 AM,10/28/2022 11:00:00 PM,10/29/2022 4:20:00 AM,Friday,6,6,604,447 EDGEWOOD AVE SE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.372878,33.754158,Sweet Auburn,M,5,Part I,7,e8934df2-a7ce-4ca8-b82f-56c6d0a23f21,-84.372878,33.7541580000001
73172,223020264,10/29/2022 9:57:50 AM,10/29/2022 1:53:00 AM,10/29/2022 7:15:00 AM,Friday,6,5,508,300 TED TURNER DR NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.389627,33.762634,Downtown,M,2,Part I,1,a4b357f4-6f70-4b5b-99e5-11374c9a8e99,-84.389627,33.762634
73173,223020619,10/29/2022 3:02:07 PM,10/28/2022 11:30:00 PM,10/29/2022 12:00:00 PM,Friday,6,4,410,2060 ALISON CT SW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.455581,33.700417,Campbellton Road,R,11,Part II,1,0e59077c-aaef-4b10-a855-f05798014bd5,-84.4555809999999,33.7004170000001
73174,223020713,10/29/2022 4:00:24 PM,10/29/2022 1:04:00 PM,10/29/2022 1:25:00 PM,Saturday,7,3,311,2866 METROPOLITAN PKWY SW,Grocery/ Supermarket,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Day Watch,-84.408291,33.676769,Hammond Park,X,12,Part II,1,7a587dc3-0405-4806-b1bc-84d2b200ec4b,-84.408291,33.676769
73175,223020748,10/30/2022 12:07:54 PM,10/28/2022 1:40:00 AM,10/28/2022 2:00:00 AM,Thursday,5,3,309,2685 METROPOLITAN PKWY SW,Grocery/ Supermarket,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.409022,33.682739,Perkerson,X,12,Part II,1,846f98c8-d619-45a1-9752-32d5399c0340,-84.4090219999999,33.682739
73176,223020786,10/29/2022 5:09:44 PM,10/29/2022 3:00:00 PM,10/29/2022 3:20:00 PM,Saturday,7,1,103,1240 OLD CHATTAHOOCHEE AVE NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.426878,33.800348,Blandtown,D,9,Part I,2,a8c97e86-fcd6-4a6c-a6f9-1e15b6ff81c4,-84.426878,33.800348
73177,223020895,10/29/2022 5:22:23 PM,10/29/2022 3:59:00 PM,10/29/2022 4:51:00 PM,Saturday,7,5,510,25 ELLIS ST NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.386674,33.758294,Downtown,M,2,Part I,1,a9a1c833-9fa8-4784-84c0-9318cc456ba6,-84.386674,33.758294
73178,223020897,10/29/2022 7:43:36 PM,10/28/2022 9:00:00 PM,10/29/2022 1:00:00 AM,Friday,6,3,305,186 MOURY AVE SW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.39127,33.714018,The Villages at Carver,Y,1,Part I,1,b9ae8ea0-a5b1-45f0-8fd0-e458ec301d9d,-84.39127,33.7140180000001
73179,223021300,10/29/2022 10:59:39 PM,10/29/2022 9:05:00 PM,10/29/2022 9:15:00 PM,Saturday,7,3,310,JONESBORO RD SE / HARPER RD SE,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.3699,33.696892,Lakewood,Z,1,Part II,,b0e07cf8-006d-4ea3-9013-249142dd815c,-84.3699,33.696892
73180,223021509,10/29/2022 11:55:43 PM,10/29/2022 10:46:00 PM,10/29/2022 11:55:00 PM,Saturday,7,6,602,1148 EUCLID AVE NE,Restaurant,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.350136,33.764826,Inman Park,N,2,Part II,1,8d69bb4b-0ea0-4446-a471-efbb84d601d1,-84.350136,33.764826
73181,223021626,10/30/2022 12:55:56 AM,10/29/2022 11:47:00 PM,10/30/2022 12:56:00 AM,Saturday,7,1,114,3815 MARTIN L KING JR DR NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.513628,33.768673,Old Gordon,H,10,Part II,1,40c90f38-300b-4e29-81e6-cec18e4c4147,-84.513628,33.768673
73182,223021709,10/30/2022 1:21:22 AM,10/29/2022 4:00:00 AM,10/30/2022 1:22:00 AM,Saturday,7,4,407,915 SOCIETY CIR SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.501953,33.74723,Mays,H,10,Part I,1,df747ea1-1d21-480b-949c-3fab79f82435,-84.501953,33.7472300000001
73183,223025021,10/29/2022 4:42:44 PM,9/29/2022 10:28:00 PM,9/30/2022 12:34:00 AM,Thursday,5,6,601,679 AMSTERDAM AVE NE,Residence/ Home / Apartment / Condo,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.365152,33.787812,Virginia Highland,F,6,Part II,1,212835d6-720c-4603-8094-4fdeacaf06a6,-84.365152,33.787812
73184,223025024,10/29/2022 4:52:31 PM,10/25/2022 8:10:00 PM,10/25/2022 8:10:00 PM,Tuesday,3,2,201,3201 DOWNWOOD CIR NW,Residence/ Home / Apartment / Condo,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.425331,33.841707,,C,8,Part II,1,769cffbe-e93f-4f8b-b58a-3fc9026c0dd4,-84.425331,33.841707
73185,223025025,10/29/2022 4:52:38 PM,7/19/2022 5:00:00 PM,10/25/2022 6:00:00 PM,Tuesday,3,5,502,1280 W PEACHTREE ST NW,Other/Unknown,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.388132,33.789708,Midtown,E,2,Part II,1,55b63877-998d-4b4b-aada-35edeced7baf,-84.388132,33.7897080000001
73186,223025033,10/29/2022 6:23:04 PM,10/5/2022 4:00:00 AM,10/18/2022 11:40:00 PM,Wednesday,4,1,103,1314 DUPONT PARK NW,Cyberspace,26C,Impersonation,PROPERTY,N,,,Morning Watch,-84.450603,33.809464,Hills Park,D,9,Part II,1,2f330097-0e55-4a3a-9ff1-22a9abf35e32,-84.4506029999999,33.809464
73187,223025036,10/29/2022 6:42:34 PM,1/19/2021 12:55:00 PM,1/1/2022 12:55:00 PM,Tuesday,3,3,307,1846 JONESBORO RD SE,Cyberspace,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.377242,33.704149,Lakewood Heights,Y,1,Part II,1,4f317afc-1644-4bcd-b19e-f15ffab8e71f,-84.377242,33.704149
73188,223025037,10/29/2022 6:42:40 PM,10/27/2022 4:40:00 PM,10/27/2022 4:40:00 PM,Thursday,5,5,502,1600 PEACHTREE ST NW,Bank - Savings and Loan,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.391074,33.796795,Midtown,E,3,Part II,1,fc47d194-fabd-48b4-aae9-920cc64fe269,-84.3910739999999,33.796795
73189,223025045,10/29/2022 6:52:49 PM,7/3/2022 5:20:00 AM,10/28/2022 5:20:00 AM,Sunday,1,3,302,872 BERYL ST SW,Residence/ Home / Apartment / Condo,26C,Impersonation,PROPERTY,N,,,Morning Watch,-84.406916,33.731263,Pittsburgh,V,12,Part II,1,0142af14-74df-4aac-8cc3-f6bf0e2242fb,-84.406916,33.7312630000001
73190,223030162,10/30/2022 9:19:50 AM,10/30/2022 5:00:00 AM,10/30/2022 5:28:00 AM,Sunday,1,1,107,DONALD LEE HOLLOWELL PKWY NW / CHARLOTTE PL NW,Highway/ Road/ Alley/ Street/ Sidewalk,23G,Theft of Motor Vehicle Parts or Accessories,PROPERTY,N,,,Morning Watch,-84.450877,33.776779,Grove Park,J,9,Part I,1,87b7a663-53c7-47a6-8000-1896e0e28e2a,-84.4508769999999,33.776779
73191,223030333,10/30/2022 10:06:03 AM,10/30/2022 7:22:00 AM,10/30/2022 10:00:00 AM,Sunday,1,1,113,1620 HOLLYWOOD RD NW,Residence/ Home / Apartment / Condo,120,Robbery,PROPERTY,N,,,Morning Watch,-84.470184,33.799405,Scotts Crossing,G,9,Part I,1,94e78d1c-b2f3-45d0-b303-4f8bc50b2420,-84.470184,33.799405
73192,223030352,10/30/2022 12:15:50 PM,10/30/2022 7:35:00 AM,10/30/2022 7:42:00 AM,Sunday,1,5,510,101 AUBURN AVE NE,Parking/ Drop Lot/ Garage,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.383913,33.755264,Downtown,M,5,Part II,1,c08b2044-39bd-41ad-840f-8ab4028c8be4,-84.3839129999999,33.7552640000001
73193,223030388,10/30/2022 1:22:24 PM,10/30/2022 4:00:00 AM,10/30/2022 8:00:00 AM,Sunday,1,3,310,500 CLEVELAND AVE SE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.367836,33.682064,Browns Mill Park,Z,12,Part I,1,9dca696b-4efe-4f19-a1b0-c9c4aa25459d,-84.367836,33.682064
73194,222801384,10/7/2022 10:54:26 PM,10/7/2022 8:13:00 PM,10/7/2022 9:00:00 PM,Friday,6,6,613,1544 PIEDMONT AVE NE,Shopping Mall,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.371013,33.797888,Piedmont Heights,F,6,Part I,1,68150e1d-c088-4562-8cbf-eaeec1fc7cb1,-84.3710129999999,33.7978880000001
73195,222801500,10/7/2022 10:56:59 PM,10/7/2022 8:50:00 PM,10/7/2022 10:57:00 PM,Friday,6,5,506,906 NEAL ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,35B,Drug Equipment Violations,SOCIETY,N,,,Evening Watch,-84.417119,33.766346,English Avenue,L,3,Part II,,a6e94fa2-9240-4c29-a6f9-017bfa1d43bf,-84.417119,33.7663460000001
73196,222801511,10/12/2022 9:23:04 PM,10/7/2022 8:00:00 PM,10/7/2022 9:30:00 PM,Friday,6,5,510,200 AUBURN AVE NE,Convenience Store,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.381087,33.755586,Downtown,M,5,Part II,,ca2efe9a-8e9d-4b03-9556-36d07d2c7100,-84.381087,33.7555860000001
73197,222801523,10/7/2022 11:11:28 PM,10/7/2022 8:59:00 PM,10/7/2022 11:11:00 PM,Friday,6,4,408,1437 CAMPBELLTON RD SW,Restaurant,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.435519,33.71431,Venetian Hills,S,12,Part I,1,cef49180-414b-48de-bac4-929adfd793bd,-84.4355189999999,33.7143100000001
73198,222801549,10/7/2022 10:40:18 PM,10/7/2022 9:15:00 PM,10/7/2022 10:40:00 PM,Friday,6,5,512,232 FORSYTH ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.396363,33.748519,Downtown,M,4,Part II,,02c4d913-2350-4ad6-b558-4a849152fffa,-84.396363,33.748519
73199,222801701,10/7/2022 11:48:03 PM,10/7/2022 10:33:00 PM,10/7/2022 10:38:00 PM,Friday,6,6,604,EDGEWOOD AVE NE / HILLIARD ST NE,Highway/ Road/ Alley/ Street/ Sidewalk,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.376599,33.754364,Sweet Auburn,M,5,Part II,1,c1cdb8cd-e7e8-496c-b0e6-ef5651deabda,-84.3765989999999,33.7543640000001
73200,222801786,10/7/2022 11:39:17 PM,10/7/2022 9:00:00 PM,10/7/2022 10:00:00 PM,Friday,6,4,403,1459 KENILWORTH DR SW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.434461,33.715254,Venetian Hills,S,4,Part I,1,ae43c6a8-f181-42c8-88e6-9222e6c7d178,-84.4344609999999,33.7152540000001
73201,222802040,10/8/2022 1:40:30 AM,10/8/2022 1:22:00 AM,10/8/2022 1:45:00 AM,Friday,6,4,405,2460 MARTIN L KING JR DR SW,Department/ Discount/ Store,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.467763,33.751818,Harland Terrace,I,10,Part II,,8986948c-05a8-470d-ae21-492b2e38f562,-84.4677629999999,33.7518180000001
73202,222802107,10/8/2022 3:27:50 AM,10/8/2022 2:03:00 AM,10/8/2022 2:33:00 AM,Friday,6,6,604,300 EDGEWOOD AVE NE,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.377423,33.754814,Sweet Auburn,M,5,Part II,,8e68e595-6009-4a90-8211-6bd6f745bb03,-84.377423,33.7548140000001
73203,222802113,10/8/2022 4:17:38 AM,10/8/2022 2:00:00 AM,10/8/2022 3:50:00 AM,Friday,6,4,407,405 FAIRBURN RD SW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.513466,33.744593,Wildwood (NPU-H),H,10,Part II,2,e2daed48-f932-4bd3-a268-06fb1a4f29ef,-84.5134659999999,33.7445930000001
73204,222802151,10/8/2022 4:02:16 AM,10/8/2022 1:00:00 AM,10/8/2022 4:24:00 AM,Friday,6,4,402,886 GASTON ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.435974,33.731009,Oakland City,S,4,Part I,1,87f5aa62-19f0-4842-a99d-cd4c2e2d0b67,-84.435974,33.731009
73205,222802241,10/8/2022 9:36:10 PM,10/8/2022 2:50:00 AM,,Friday,6,2,209,3771 ROSWELL RD NE,Bar/ Nightclub,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.381115,33.858142,North Buckhead,B,7,Part II,,c6bb87f1-1f5c-44a8-8772-668dccbd4c23,-84.381115,33.858142
73206,222805016,10/7/2022 10:02:41 AM,9/29/2022 4:00:00 AM,9/29/2022 4:00:00 AM,Thursday,5,2,207,1500 NORTHSIDE DR NW,Bank - Savings and Loan,26C,Impersonation,PROPERTY,N,,,Morning Watch,-84.408885,33.795881,Berkeley Park,D,9,Part II,,d09996af-8e32-4ae7-a223-ec5dbd8bd736,-84.4088849999999,33.7958810000001
73207,222808043,10/7/2022 6:35:33 PM,10/7/2022 6:05:00 PM,10/7/2022 6:30:00 PM,Friday,6,7,706,7062 SPINE RD,Air/ Bus/ Train Terminal,520,Weapon Law Violations,SOCIETY,Y,,,Evening Watch,-84.443785,33.640766,,,,Part II,1,b7702214-f201-4c4b-a54a-f08e0442ae5c,-84.4437849999999,33.640766
73208,222810053,10/8/2022 10:05:09 AM,10/8/2022 4:16:00 AM,10/8/2022 4:16:00 AM,Saturday,7,5,510,181 PEACHTREE ST NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.387199,33.758614,Downtown,M,2,Part I,1,74492f74-3579-4158-8885-db1d25bb3dea,-84.387199,33.7586140000001
73209,222810093,10/8/2022 5:40:44 AM,10/8/2022 4:32:00 AM,10/8/2022 6:00:00 AM,Saturday,7,2,211,2894 PIEDMONT RD NE,Other/Unknown,520,Weapon Law Violations,SOCIETY,Y,,,Morning Watch,-84.368301,33.833687,Garden Hills,B,7,Part II,,5342e0f5-aa12-487c-912f-3e005a6293c8,-84.368301,33.8336870000001
73210,222810162,10/8/2022 10:51:14 AM,10/8/2022 5:20:00 AM,10/8/2022 7:00:00 AM,Saturday,7,6,613,1598 PIEDMONT AVE NE,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.368578,33.798172,Piedmont Heights,F,6,Part I,2,932c8e9b-f4b4-40fc-8ad2-804370eb86a7,-84.368578,33.7981720000001
73211,222810201,10/8/2022 7:26:50 AM,10/8/2022 2:50:00 AM,10/8/2022 5:00:00 AM,Friday,6,6,602,1041 BLUE RIDGE AVE NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.353345,33.772258,Poncey-Highland,N,2,Part I,2,7a38b459-f96c-4417-9536-961332ec9025,-84.353345,33.7722580000001
73212,222810218,10/10/2022 8:47:28 PM,10/8/2022 4:00:00 AM,10/8/2022 5:45:00 AM,Saturday,7,2,206,41 IRBY AVE NW,Bar/ Nightclub,280,Stolen Property Offenses,PROPERTY,N,,,Morning Watch,-84.380255,33.841522,South Tuxedo Park,B,8,Part II,1,73e5ae25-9f37-46dc-97e2-b8b0bed40818,-84.380255,33.8415220000001
73213,222810343,10/8/2022 10:29:51 AM,10/8/2022 7:20:00 AM,10/8/2022 7:30:00 AM,Saturday,7,1,101,142 JOSEPH E LOWERY BLVD SW,Convenience Store,120,Robbery,PROPERTY,Y,,,Morning Watch,-84.417345,33.750884,Atlanta University Center,T,4,Part I,1,55081958-dba3-4492-a145-90d35bdb77d8,-84.417345,33.750884
73214,222810359,10/8/2022 9:59:09 AM,10/8/2022 7:41:00 AM,10/8/2022 7:41:00 AM,Saturday,7,5,512,232 FORSYTH ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,23H,All Other Larceny,PROPERTY,N,,,Morning Watch,-84.396363,33.748519,Downtown,M,4,Part I,1,288f90dc-2f19-40d9-ac8f-f3822a6b23c1,-84.396363,33.748519
73215,223020432,10/29/2022 2:13:58 PM,10/29/2022 11:15:00 AM,10/29/2022 11:30:00 AM,Saturday,7,1,102,320 SUNSET AVE NW,Other/Unknown,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.41019,33.763322,Vine City,L,3,Part II,1,3d099605-d7e9-4bcb-9f1e-080d8e8beb02,-84.4101899999999,33.7633220000001
